
match_id,innings,ball,batting_team,bowling_team,striker,non_striker,bowler,runs_off_bat,wides,noballs,byes,legbyes,penalty,wicket_type,player_dismissed
1,1,42.3,Afghanistan,England,Rashid Khan,Mujeeb Ur Rahman,JE Root,0,,,,,,,
1,1,42.4,Afghanistan,England,Rashid Khan,Mujeeb Ur Rahman,JE Root,1,,,,,,,
1,1,42.5,Afghanistan,England,Mujeeb Ur Rahman,Rashid Khan,JE Root,0,,,,,,,
1,1,42.6,Afghanistan,England,Mujeeb Ur Rahman,Rashid Khan,JE Root,1,,,,,,,
1,1,43.1,Afghanistan,England,Mujeeb Ur Rahman,Rashid Khan,JC Buttler,1,,,,,,,
1,1,43.2,Afghanistan,England,Rashid Khan,Mujeeb Ur Rahman,JC Buttler,1,,,,,,,
1,1,43.3,Afghanistan,England,Mujeeb Ur Rahman,Rashid Khan,JC Buttler,4,,,,,,,
1,1,43.4,Afghanistan,England,Mujeeb Ur Rahman,Rashid Khan,JC Buttler,1,,,,,,,
1,1,43.5,Afghanistan,England,Rashid Khan,Mujeeb Ur Rahman,JC Buttler,1,,,,,,,
1,1,43.6,Afghanistan,England,Mujeeb Ur Rahman,Rashid Khan,JC Buttler,0,,,,,,,
1,1,44.1,Afghanistan,England,Rashid Khan,Mujeeb Ur Rahman,SM Curran,0,,,,,,,
1,1,44.2,Afghanistan,England,Rashid Khan,Mujeeb Ur Rahman,SM Curran,1,,,,,,,
1,1,44.3,Afghanistan,England,Mujeeb Ur Rahman,Rashid Khan,SM Curran,1,,,,,,,
1,1,44.4,Afghanistan,England,Rashid Khan,Mujeeb Ur Rahman,SM Curran,1,,,,,,,
1,1,44.5,Afghanistan,England,Mujeeb Ur Rahman,Rashid Khan,SM Curran,0,,,,,,,
1,1,44.6,Afghanistan,England,Mujeeb Ur Rahman,Rashid Khan,SM Curran,0,,,,,,caught,Mujeeb Ur Rahman
1,1,45.1,Afghanistan,England,Rashid Khan,Naveen-ul-Haq,CR Woakes,1,,,,,,,
1,1,45.2,Afghanistan,England,Naveen-ul-Haq,Rashid Khan,CR Woakes,1,,,,,,,
1,1,45.3,Afghanistan,England,Rashid Khan,Naveen-ul-Haq,CR Woakes,0,,,,,,,
1,1,45.4,Afghanistan,England,Rashid Khan,Naveen-ul-Haq,CR Woakes,0,,,,,,caught,Rashid Khan
1,1,45.5,Afghanistan,England,Fazalhaq Farooqi,Naveen-ul-Haq,CR Woakes,1,,,,,,,
1,1,45.6,Afghanistan,England,Naveen-ul-Haq,Fazalhaq Farooqi,CR Woakes,1,,,,,,,
1,1,46.1,Afghanistan,England,Naveen-ul-Haq,Fazalhaq Farooqi,RJW Topley,1,,,,,,,
1,1,46.2,Afghanistan,England,Fazalhaq Farooqi,Naveen-ul-Haq,RJW Topley,1,,,,,,,
1,1,46.3,Afghanistan,England,Naveen-ul-Haq,Fazalhaq Farooqi,RJW Topley,0,,,,,,,
1,1,46.4,Afghanistan,England,Naveen-ul-Haq,Fazalhaq Farooqi,RJW Topley,1,,,,,,,
1,1,46.5,Afghanistan,England,Fazalhaq Farooqi,Naveen-ul-Haq,RJW Topley,1,,,,,,,
1,1,46.6,Afghanistan,England,Naveen-ul-Haq,Fazalhaq Farooqi,RJW Topley,0,,,,,,,
1,1,47.1,Afghanistan,England,Fazalhaq Farooqi,Naveen-ul-Haq,CR Woakes,0,,,,,,,
1,1,47.2,Afghanistan,England,Fazalhaq Farooqi,Naveen-ul-Haq,CR Woakes,2,,,,,,,
1,1,47.3,Afghanistan,England,Fazalhaq Farooqi,Naveen-ul-Haq,CR Woakes,1,,,,,,,
1,1,47.4,Afghanistan,England,Naveen-ul-Haq,Fazalhaq Farooqi,CR Woakes,0,,,,,,,
1,1,47.5,Afghanistan,England,Naveen-ul-Haq,Fazalhaq Farooqi,CR Woakes,1,,,,,,,
1,1,47.6,Afghanistan,England,Fazalhaq Farooqi,Naveen-ul-Haq,CR Woakes,1,,,,,,,
1,1,48.1,Afghanistan,England,Fazalhaq Farooqi,Naveen-ul-Haq,RJW Topley,0,,,,,,,
1,1,48.2,Afghanistan,England,Fazalhaq Farooqi,Naveen-ul-Haq,RJW Topley,1,,,,,,,
1,1,48.3,Afghanistan,England,Naveen-ul-Haq,Fazalhaq Farooqi,RJW Topley,1,,,,,,,
1,1,48.4,Afghanistan,England,Fazalhaq Farooqi,Naveen-ul-Haq,RJW Topley,1,,,,,,,
1,1,48.5,Afghanistan,England,Naveen-ul-Haq,Fazalhaq Farooqi,RJW Topley,1,,,,,,,
1,1,48.6,Afghanistan,England,Fazalhaq Farooqi,Naveen-ul-Haq,RJW Topley,1,,,,,,,
1,1,49.1,Afghanistan,England,Fazalhaq Farooqi,Naveen-ul-Haq,BA Stokes,1,,,,,,,
1,1,49.2,Afghanistan,England,Naveen-ul-Haq,Fazalhaq Farooqi,BA Stokes,0,3,,,,,,
1,1,49.3,Afghanistan,England,Naveen-ul-Haq,Fazalhaq Farooqi,BA Stokes,6,,,,,,,
1,1,49.4,Afghanistan,England,Naveen-ul-Haq,Fazalhaq Farooqi,BA Stokes,1,,,,,,,
1,1,49.5,Afghanistan,England,Fazalhaq Farooqi,Naveen-ul-Haq,BA Stokes,1,,,,,,,
1,1,49.6,Afghanistan,England,Naveen-ul-Haq,Fazalhaq Farooqi,BA Stokes,1,,,,,,,
1,1,49.7,Afghanistan,England,Fazalhaq Farooqi,Naveen-ul-Haq,BA Stokes,1,,,,,,,
1,2,0.1,England,Afghanistan,JM Bairstow,DJ Malan,Mujeeb Ur Rahman,4,,,,,,,
1,2,0.2,England,Afghanistan,JM Bairstow,DJ Malan,Mujeeb Ur Rahman,0,,,,,,,
1,2,0.3,England,Afghanistan,JM Bairstow,DJ Malan,Mujeeb Ur Rahman,0,,,,,,,
1,2,0.4,England,Afghanistan,JM Bairstow,DJ Malan,Mujeeb Ur Rahman,2,,,,,,,
1,2,0.5,England,Afghanistan,JM Bairstow,DJ Malan,Mujeeb Ur Rahman,4,,,,,,,
1,2,0.6,England,Afghanistan,JM Bairstow,DJ Malan,Mujeeb Ur Rahman,0,,,,,,,
1,2,1.1,England,Afghanistan,DJ Malan,JM Bairstow,Rashid Khan,0,,,,,,caught,DJ Malan
1,2,1.2,England,Afghanistan,JE Root,JM Bairstow,Rashid Khan,0,,,,,,,
1,2,1.3,England,Afghanistan,JE Root,JM Bairstow,Rashid Khan,0,,,,,,,
1,2,1.4,England,Afghanistan,JE Root,JM Bairstow,Rashid Khan,0,,,,,,,
1,2,1.5,England,Afghanistan,JE Root,JM Bairstow,Rashid Khan,0,,,,,,,
1,2,1.6,England,Afghanistan,JE Root,JM Bairstow,Rashid Khan,0,,,,,,,
1,2,2.1,England,Afghanistan,JM Bairstow,JE Root,Mujeeb Ur Rahman,0,,,,,,,
1,2,2.2,England,Afghanistan,JM Bairstow,JE Root,Mujeeb Ur Rahman,1,,,,,,,
1,2,2.3,England,Afghanistan,JE Root,JM Bairstow,Mujeeb Ur Rahman,0,,,,,,,
1,2,2.4,England,Afghanistan,JE Root,JM Bairstow,Mujeeb Ur Rahman,4,,,,,,,
1,2,2.5,England,Afghanistan,JE Root,JM Bairstow,Mujeeb Ur Rahman,4,,,,,,,
1,2,2.6,England,Afghanistan,JE Root,JM Bairstow,Mujeeb Ur Rahman,0,,,,,,,
1,2,3.1,England,Afghanistan,JM Bairstow,JE Root,Rashid Khan,0,,,,,,,
1,2,3.2,England,Afghanistan,JM Bairstow,JE Root,Rashid Khan,0,,,,,,,
1,2,3.3,England,Afghanistan,JM Bairstow,JE Root,Rashid Khan,0,,,,,,,
1,2,3.4,England,Afghanistan,JM Bairstow,JE Root,Rashid Khan,0,,,,,,,
1,2,3.5,England,Afghanistan,JM Bairstow,JE Root,Rashid Khan,0,,,,,,,
1,2,3.6,England,Afghanistan,JM Bairstow,JE Root,Rashid Khan,0,,,,,,,
1,2,4.1,England,Afghanistan,JE Root,JM Bairstow,Mujeeb Ur Rahman,0,,,,,,,
1,2,4.2,England,Afghanistan,JE Root,JM Bairstow,Mujeeb Ur Rahman,0,,,,,,,
1,2,4.3,England,Afghanistan,JE Root,JM Bairstow,Mujeeb Ur Rahman,0,,,,,,,
1,2,4.4,England,Afghanistan,JE Root,JM Bairstow,Mujeeb Ur Rahman,4,,,,,,,
1,2,4.5,England,Afghanistan,JE Root,JM Bairstow,Mujeeb Ur Rahman,0,,,,,,,
1,2,4.6,England,Afghanistan,JE Root,JM Bairstow,Mujeeb Ur Rahman,4,,,,,,,
1,2,5.1,England,Afghanistan,JM Bairstow,JE Root,Rashid Khan,1,,,,,,,
1,2,5.2,England,Afghanistan,JE Root,JM Bairstow,Rashid Khan,1,,,,,,,
1,2,5.3,England,Afghanistan,JM Bairstow,JE Root,Rashid Khan,1,,,,,,,
1,2,5.4,England,Afghanistan,JE Root,JM Bairstow,Rashid Khan,1,,,,,,,
1,2,5.5,England,Afghanistan,JM Bairstow,JE Root,Rashid Khan,0,1,,,,,,
1,2,5.6,England,Afghanistan,JM Bairstow,JE Root,Rashid Khan,1,,,,,,,
1,2,5.7,England,Afghanistan,JE Root,JM Bairstow,Rashid Khan,4,,,,,,,
1,2,6.1,England,Afghanistan,JM Bairstow,JE Root,Fazalhaq Farooqi,4,,,,,,,
1,2,6.2,England,Afghanistan,JM Bairstow,JE Root,Fazalhaq Farooqi,1,,,,,,,
1,2,6.3,England,Afghanistan,JE Root,JM Bairstow,Fazalhaq Farooqi,2,,,,,,,
1,2,6.4,England,Afghanistan,JE Root,JM Bairstow,Fazalhaq Farooqi,0,,,,,,,
1,2,6.5,England,Afghanistan,JE Root,JM Bairstow,Fazalhaq Farooqi,6,,,,,,,
1,2,6.6,England,Afghanistan,JE Root,JM Bairstow,Fazalhaq Farooqi,4,,,,,,,
1,2,7.1,England,Afghanistan,JM Bairstow,JE Root,Rashid Khan,4,,,,,,,
1,2,7.2,England,Afghanistan,JM Bairstow,JE Root,Rashid Khan,0,,,,,,,
1,2,7.3,England,Afghanistan,JM Bairstow,JE Root,Rashid Khan,1,,,,,,,
1,2,7.4,England,Afghanistan,JE Root,JM Bairstow,Rashid Khan,4,,,,,,,
1,2,7.5,England,Afghanistan,JE Root,JM Bairstow,Rashid Khan,0,,,,,,,
1,2,7.6,England,Afghanistan,JE Root,JM Bairstow,Rashid Khan,0,,,,,,,
1,2,8.1,England,Afghanistan,JM Bairstow,JE Root,Fazalhaq Farooqi,4,,,,,,,
1,2,8.2,England,Afghanistan,JM Bairstow,JE Root,Fazalhaq Farooqi,1,,,,,,,
1,2,8.3,England,Afghanistan,JE Root,JM Bairstow,Fazalhaq Farooqi,1,,,,,,,
1,2,8.4,England,Afghanistan,JM Bairstow,JE Root,Fazalhaq Farooqi,0,,,,,,,
1,2,8.5,England,Afghanistan,JM Bairstow,JE Root,Fazalhaq Farooqi,4,,,,,,,
1,2,8.6,England,Afghanistan,JM Bairstow,JE Root,Fazalhaq Farooqi,0,,,,,,,
1,2,9.1,England,Afghanistan,JE Root,JM Bairstow,Najibullah Zadran,2,,,,,,,
1,2,9.2,England,Afghanistan,JE Root,JM Bairstow,Najibullah Zadran,0,,,,,,,
1,2,9.3,England,Afghanistan,JE Root,JM Bairstow,Najibullah Zadran,6,,,,,,,
1,2,9.4,England,Afghanistan,JE Root,JM Bairstow,Najibullah Zadran,0,,,,,,,
1,2,9.5,England,Afghanistan,JE Root,JM Bairstow,Najibullah Zadran,0,,,,,,,
1,2,9.6,England,Afghanistan,JE Root,JM Bairstow,Najibullah Zadran,0,,,,,,,
1,2,10.1,England,Afghanistan,JM Bairstow,JE Root,Fazalhaq Farooqi,4,,,,,,,
1,2,10.2,England,Afghanistan,JM Bairstow,JE Root,Fazalhaq Farooqi,0,,,,,,,
1,2,10.3,England,Afghanistan,JM Bairstow,JE Root,Fazalhaq Farooqi,6,,,,,,,
1,2,10.4,England,Afghanistan,JM Bairstow,JE Root,Fazalhaq Farooqi,0,,,,,,,
1,2,10.5,England,Afghanistan,JM Bairstow,JE Root,Fazalhaq Farooqi,1,,,,,,,
1,2,10.6,England,Afghanistan,JE Root,JM Bairstow,Fazalhaq Farooqi,0,,,,,,,
1,2,11.1,England,Afghanistan,JM Bairstow,JE Root,Najibullah Zadran,0,,,,,,,
1,2,11.2,England,Afghanistan,JM Bairstow,JE Root,Najibullah Zadran,1,,,,,,,
1,2,11.3,England,Afghanistan,JE Root,JM Bairstow,Najibullah Zadran,0,,,,,,,
1,2,11.4,England,Afghanistan,JE Root,JM Bairstow,Najibullah Zadran,0,,,,,,,
1,2,11.5,England,Afghanistan,JE Root,JM Bairstow,Najibullah Zadran,6,,,,,,,
1,2,11.6,England,Afghanistan,JE Root,JM Bairstow,Najibullah Zadran,0,,,,,,,
1,2,12.1,England,Afghanistan,JM Bairstow,JE Root,Naveen-ul-Haq,1,,,,,,,
1,2,12.2,England,Afghanistan,JE Root,JM Bairstow,Naveen-ul-Haq,0,,,,,,,
1,2,12.3,England,Afghanistan,JE Root,JM Bairstow,Naveen-ul-Haq,1,,,,,,,
1,2,12.4,England,Afghanistan,JM Bairstow,JE Root,Naveen-ul-Haq,4,,,,,,,
1,2,12.5,England,Afghanistan,JM Bairstow,JE Root,Naveen-ul-Haq,1,,,,,,,
1,2,12.6,England,Afghanistan,JE Root,JM Bairstow,Naveen-ul-Haq,1,,,,,,,
1,2,13.1,England,Afghanistan,JE Root,JM Bairstow,Najibullah Zadran,1,,,,,,,
1,2,13.2,England,Afghanistan,JM Bairstow,JE Root,Najibullah Zadran,0,,,,,,,
1,2,13.3,England,Afghanistan,JM Bairstow,JE Root,Najibullah Zadran,1,,,,,,,
1,2,13.4,England,Afghanistan,JE Root,JM Bairstow,Najibullah Zadran,1,,,,,,,
1,2,13.5,England,Afghanistan,JM Bairstow,JE Root,Najibullah Zadran,0,,,,,,,
1,2,13.6,England,Afghanistan,JM Bairstow,JE Root,Najibullah Zadran,1,,,,,,,
1,2,14.1,England,Afghanistan,JM Bairstow,JE Root,Naveen-ul-Haq,1,,,,,,,
1,2,14.2,England,Afghanistan,JE Root,JM Bairstow,Naveen-ul-Haq,0,,,,,,,
1,2,14.3,England,Afghanistan,JE Root,JM Bairstow,Naveen-ul-Haq,1,,,,,,,
1,2,14.4,England,Afghanistan,JM Bairstow,JE Root,Naveen-ul-Haq,4,,,,,,,
1,2,14.5,England,Afghanistan,JM Bairstow,JE Root,Naveen-ul-Haq,0,,,,,,,
1,2,14.6,England,Afghanistan,JM Bairstow,JE Root,Naveen-ul-Haq,4,,,,,,,
1,2,15.1,England,Afghanistan,JE Root,JM Bairstow,Najibullah Zadran,1,,,,,,,
1,2,15.2,England,Afghanistan,JM Bairstow,JE Root,Najibullah Zadran,1,,,,,,,
1,2,15.3,England,Afghanistan,JE Root,JM Bairstow,Najibullah Zadran,1,,,,,,,
1,2,15.4,England,Afghanistan,JM Bairstow,JE Root,Najibullah Zadran,1,,,,,,,
1,2,15.5,England,Afghanistan,JE Root,JM Bairstow,Najibullah Zadran,1,,,,,,,
1,2,15.6,England,Afghanistan,JM Bairstow,JE Root,Najibullah Zadran,4,,,,,,,
1,2,16.1,England,Afghanistan,JE Root,JM Bairstow,Naveen-ul-Haq,4,,,,,,,
1,2,16.2,England,Afghanistan,JE Root,JM Bairstow,Naveen-ul-Haq,0,,,,,,,
1,2,16.3,England,Afghanistan,JE Root,JM Bairstow,Naveen-ul-Haq,1,,,,,,,
1,2,16.4,England,Afghanistan,JM Bairstow,JE Root,Naveen-ul-Haq,1,,,,,,,
1,2,16.5,England,Afghanistan,JE Root,JM Bairstow,Naveen-ul-Haq,1,,,,,,,
1,2,16.6,England,Afghanistan,JM Bairstow,JE Root,Naveen-ul-Haq,1,,,,,,,
1,2,17.1,England,Afghanistan,JM Bairstow,JE Root,Najibullah Zadran,1,,,,,,,
1,2,17.2,England,Afghanistan,JE Root,JM Bairstow,Najibullah Zadran,1,,,,,,,
1,2,17.3,England,Afghanistan,JM Bairstow,JE Root,Najibullah Zadran,1,,,,,,,
1,2,17.4,England,Afghanistan,JE Root,JM Bairstow,Najibullah Zadran,1,,,,,,,
1,2,17.5,England,Afghanistan,JM Bairstow,JE Root,Najibullah Zadran,0,,,,,,,
1,2,17.6,England,Afghanistan,JM Bairstow,JE Root,Najibullah Zadran,1,,,,,,,
1,2,18.1,England,Afghanistan,JM Bairstow,JE Root,Mujeeb Ur Rahman,0,,,,,,,
1,2,18.2,England,Afghanistan,JM Bairstow,JE Root,Mujeeb Ur Rahman,0,,,,,,,
1,2,18.3,England,Afghanistan,JM Bairstow,JE Root,Mujeeb Ur Rahman,1,,,,,,,
1,2,18.4,England,Afghanistan,JE Root,JM Bairstow,Mujeeb Ur Rahman,1,,,,,,,
1,2,18.5,England,Afghanistan,JM Bairstow,JE Root,Mujeeb Ur Rahman,0,,,,,,,
1,2,18.6,England,Afghanistan,JM Bairstow,JE Root,Mujeeb Ur Rahman,0,,,,,,,
1,2,19.1,England,Afghanistan,JE Root,JM Bairstow,Naveen-ul-Haq,1,,,,,,,
1,2,19.2,England,Afghanistan,JM Bairstow,JE Root,Naveen-ul-Haq,0,,,,,,,
1,2,19.3,England,Afghanistan,JM Bairstow,JE Root,Naveen-ul-Haq,2,,,,,,,
1,2,19.4,England,Afghanistan,JM Bairstow,JE Root,Naveen-ul-Haq,0,,,,,,,
1,2,19.5,England,Afghanistan,JM Bairstow,JE Root,Naveen-ul-Haq,0,,,,,,,
1,2,19.6,England,Afghanistan,JM Bairstow,JE Root,Naveen-ul-Haq,6,,,,,,,
1,2,20.1,England,Afghanistan,JE Root,JM Bairstow,Mujeeb Ur Rahman,1,,,,,,,
1,2,20.2,England,Afghanistan,JM Bairstow,JE Root,Mujeeb Ur Rahman,1,,,,,,,
1,2,20.3,England,Afghanistan,JE Root,JM Bairstow,Mujeeb Ur Rahman,1,,,,,,,
1,2,20.4,England,Afghanistan,JM Bairstow,JE Root,Mujeeb Ur Rahman,4,,,,,,,
1,2,20.5,England,Afghanistan,JM Bairstow,JE Root,Mujeeb Ur Rahman,1,,,,,,,
1,2,20.6,England,Afghanistan,JE Root,JM Bairstow,Mujeeb Ur Rahman,0,,,,,,,
1,2,21.1,England,Afghanistan,JM Bairstow,JE Root,Naveen-ul-Haq,1,,,,,,,
1,2,21.2,England,Afghanistan,JE Root,JM Bairstow,Naveen-ul-Haq,2,,,,,,,
1,2,21.3,England,Afghanistan,JE Root,JM Bairstow,Naveen-ul-Haq,1,,,,,,,
1,2,21.4,England,Afghanistan,JM Bairstow,JE Root,Naveen-ul-Haq,1,,,,,,,
1,2,21.5,England,Afghanistan,JE Root,JM Bairstow,Naveen-ul-Haq,1,,,,,,,
1,2,21.6,England,Afghanistan,JM Bairstow,JE Root,Naveen-ul-Haq,0,,,,,,,
1,2,22.1,England,Afghanistan,JE Root,JM Bairstow,Mujeeb Ur Rahman,0,,,,,,,
1,2,22.2,England,Afghanistan,JE Root,JM Bairstow,Mujeeb Ur Rahman,6,,,,,,,
1,2,22.3,England,Afghanistan,JE Root,JM Bairstow,Mujeeb Ur Rahman,0,,,,,,,
1,2,22.4,England,Afghanistan,JE Root,JM Bairstow,Mujeeb Ur Rahman,1,,,,,,,
1,2,22.5,England,Afghanistan,JM Bairstow,JE Root,Mujeeb Ur Rahman,0,,,,,,,
1,2,22.6,England,Afghanistan,JM Bairstow,JE Root,Mujeeb Ur Rahman,1,,,,,,,
1,2,23.1,England,Afghanistan,JM Bairstow,JE Root,Naveen-ul-Haq,1,,,,,,,
1,2,23.2,England,Afghanistan,JE Root,JM Bairstow,Naveen-ul-Haq,0,,,,,,,
1,2,23.3,England,Afghanistan,JE Root,JM Bairstow,Naveen-ul-Haq,0,,,,,,,
1,2,23.4,England,Afghanistan,JE Root,JM Bairstow,Naveen-ul-Haq,1,,,,,,,
1,2,23.5,England,Afghanistan,JM Bairstow,JE Root,Naveen-ul-Haq,0,,,,,,,
1,2,23.6,England,Afghanistan,JM Bairstow,JE Root,Naveen-ul-Haq,0,,,,,,,
1,2,24.1,England,Afghanistan,JE Root,JM Bairstow,Fazalhaq Farooqi,1,,,,,,,
1,2,24.2,England,Afghanistan,JM Bairstow,JE Root,Fazalhaq Farooqi,1,,,,,,,
1,2,24.3,England,Afghanistan,JE Root,JM Bairstow,Fazalhaq Farooqi,0,1,,,,,,
1,2,24.4,England,Afghanistan,JE Root,JM Bairstow,Fazalhaq Farooqi,1,,,,,,,
1,2,24.5,England,Afghanistan,JM Bairstow,JE Root,Fazalhaq Farooqi,4,,,,,,,
1,2,24.6,England,Afghanistan,JM Bairstow,JE Root,Fazalhaq Farooqi,1,,,,,,,
1,2,24.7,England,Afghanistan,JE Root,JM Bairstow,Fazalhaq Farooqi,0,,,,,,,
1,2,25.1,England,Afghanistan,JM Bairstow,JE Root,Naveen-ul-Haq,0,,,,,,,
1,2,25.2,England,Afghanistan,JM Bairstow,JE Root,Naveen-ul-Haq,0,,,,,,,
1,2,25.3,England,Afghanistan,JM Bairstow,JE Root,Naveen-ul-Haq,0,,,,1,,,
1,2,25.4,England,Afghanistan,JE Root,JM Bairstow,Naveen-ul-Haq,2,,,,,,,
1,2,25.5,England,Afghanistan,JE Root,JM Bairstow,Naveen-ul-Haq,1,,,,,,,
1,2,25.6,England,Afghanistan,JM Bairstow,JE Root,Naveen-ul-Haq,1,,,,,,,
1,2,26.1,England,Afghanistan,JM Bairstow,JE Root,Fazalhaq Farooqi,1,,,,,,,
1,2,26.2,England,Afghanistan,JE Root,JM Bairstow,Fazalhaq Farooqi,1,,,,,,,
1,2,26.3,England,Afghanistan,JM Bairstow,JE Root,Fazalhaq Farooqi,0,,,,,,,
1,2,26.4,England,Afghanistan,JM Bairstow,JE Root,Fazalhaq Farooqi,4,,,,,,,
1,2,26.5,England,Afghanistan,JM Bairstow,JE Root,Fazalhaq Farooqi,2,,,,,,,
1,2,26.6,England,Afghanistan,JM Bairstow,JE Root,Fazalhaq Farooqi,0,,,,,,,
1,2,27.1,England,Afghanistan,JE Root,JM Bairstow,Najibullah Zadran,4,,,,,,,
1,2,27.2,England,Afghanistan,JE Root,JM Bairstow,Najibullah Zadran,1,,,,,,,
1,2,27.3,England,Afghanistan,JM Bairstow,JE Root,Najibullah Zadran,1,,,,,,,
1,2,27.4,England,Afghanistan,JE Root,JM Bairstow,Najibullah Zadran,1,,,,,,,
1,2,27.5,England,Afghanistan,JM Bairstow,JE Root,Najibullah Zadran,0,,,,,,,
1,2,27.6,England,Afghanistan,JM Bairstow,JE Root,Najibullah Zadran,1,,,,,,,
1,2,28.1,England,Afghanistan,JM Bairstow,JE Root,Azmatullah Omarzai,0,,,,,,,
1,2,28.2,England,Afghanistan,JM Bairstow,JE Root,Azmatullah Omarzai,0,,,,,,,
1,2,28.3,England,Afghanistan,JM Bairstow,JE Root,Azmatullah Omarzai,0,,,,,,,
1,2,28.4,England,Afghanistan,JM Bairstow,JE Root,Azmatullah Omarzai,1,,,,,,,
1,2,28.5,England,Afghanistan,JE Root,JM Bairstow,Azmatullah Omarzai,0,,,,,,,
1,2,28.6,England,Afghanistan,JE Root,JM Bairstow,Azmatullah Omarzai,0,,,,,,,
1,2,29.1,England,Afghanistan,JM Bairstow,JE Root,Najibullah Zadran,0,,,,,,,
1,2,29.2,England,Afghanistan,JM Bairstow,JE Root,Najibullah Zadran,0,,,,,,,
1,2,29.3,England,Afghanistan,JM Bairstow,JE Root,Najibullah Zadran,0,,,,,,,
1,2,29.4,England,Afghanistan,JM Bairstow,JE Root,Najibullah Zadran,1,,,,,,,
1,2,29.5,England,Afghanistan,JE Root,JM Bairstow,Najibullah Zadran,1,,,,,,,
1,2,29.6,England,Afghanistan,JM Bairstow,JE Root,Najibullah Zadran,0,,,,,,,
1,2,30.1,England,Afghanistan,JE Root,JM Bairstow,Azmatullah Omarzai,1,,,,,,,
1,2,30.2,England,Afghanistan,JM Bairstow,JE Root,Azmatullah Omarzai,0,,,,,,,
1,2,30.3,England,Afghanistan,JM Bairstow,JE Root,Azmatullah Omarzai,1,,,,,,,
1,2,30.4,England,Afghanistan,JE Root,JM Bairstow,Azmatullah Omarzai,1,,,,,,,
1,2,30.5,England,Afghanistan,JM Bairstow,JE Root,Azmatullah Omarzai,4,,,,,,,
1,2,30.6,England,Afghanistan,JM Bairstow,JE Root,Azmatullah Omarzai,0,,,4,,,,
1,2,31.1,England,Afghanistan,JE Root,JM Bairstow,Najibullah Zadran,1,,,,,,,
1,2,31.2,England,Afghanistan,JM Bairstow,JE Root,Najibullah Zadran,1,,,,,,,
1,2,31.3,England,Afghanistan,JE Root,JM Bairstow,Najibullah Zadran,0,,,,,,,
1,2,31.4,England,Afghanistan,JE Root,JM Bairstow,Najibullah Zadran,1,,,,,,,
1,2,31.5,England,Afghanistan,JM Bairstow,JE Root,Najibullah Zadran,1,,,,,,,
1,2,31.6,England,Afghanistan,JE Root,JM Bairstow,Najibullah Zadran,0,,,,,,,
1,2,32.1,England,Afghanistan,JM Bairstow,JE Root,Rashid Khan,0,,,,,,,
1,2,32.2,England,Afghanistan,JM Bairstow,JE Root,Rashid Khan,1,,,,,,,
1,2,32.3,England,Afghanistan,JE Root,JM Bairstow,Rashid Khan,0,,,,,,,
1,2,32.4,England,Afghanistan,JE Root,JM Bairstow,Rashid Khan,0,1,,,,,,
1,2,32.5,England,Afghanistan,JE Root,JM Bairstow,Rashid Khan,1,,,,,,,
1,2,32.6,England,Afghanistan,JM Bairstow,JE Root,Rashid Khan,1,,,,,,,
1,2,32.7,England,Afghanistan,JE Root,JM Bairstow,Rashid Khan,4,,,,,,,
1,2,33.1,England,Afghanistan,JM Bairstow,JE Root,Najibullah Zadran,0,,,,,,,
1,2,33.2,England,Afghanistan,JM Bairstow,JE Root,Najibullah Zadran,1,,,,,,,
1,2,33.3,England,Afghanistan,JE Root,JM Bairstow,Najibullah Zadran,0,,,,,,,
1,2,33.4,England,Afghanistan,JE Root,JM Bairstow,Najibullah Zadran,6,,,,,,,
1,2,33.5,England,Afghanistan,JE Root,JM Bairstow,Najibullah Zadran,2,,,,,,,
1,2,33.6,England,Afghanistan,JE Root,JM Bairstow,Najibullah Zadran,2,,,,,,,
1,2,34.1,England,Afghanistan,JM Bairstow,JE Root,Rashid Khan,6,,,,,,,
1,2,34.2,England,Afghanistan,JM Bairstow,JE Root,Rashid Khan,4,,,,,,,
1,2,34.3,England,Afghanistan,JM Bairstow,JE Root,Rashid Khan,2,,,,,,,
1,2,34.4,England,Afghanistan,JM Bairstow,JE Root,Rashid Khan,2,,,,,,,
1,2,34.5,England,Afghanistan,JM Bairstow,JE Root,Rashid Khan,2,,,,,,,
1,2,34.6,England,Afghanistan,JM Bairstow,JE Root,Rashid Khan,4,,,,,,,
1,2,35.1,England,Afghanistan,JE Root,JM Bairstow,Azmatullah Omarzai,1,,,,,,,
1,2,35.2,England,Afghanistan,JM Bairstow,JE Root,Azmatullah Omarzai,4,,,,,,,
1,2,35.3,England,Afghanistan,JM Bairstow,JE Root,Azmatullah Omarzai,2,,,,,,,
1,2,35.4,England,Afghanistan,JM Bairstow,JE Root,Azmatullah Omarzai,4,,,,,,,
1,2,35.5,England,Afghanistan,JM Bairstow,JE Root,Azmatullah Omarzai,1,,,,,,,
1,2,35.6,England,Afghanistan,JE Root,JM Bairstow,Azmatullah Omarzai,4,,,,,,,
1,2,36.1,England,Afghanistan,JM Bairstow,JE Root,Najibullah Zadran,1,,,,,,,
1,2,36.2,England,Afghanistan,JE Root,JM Bairstow,Najibullah Zadran,1,,,,,,,
2,1,0.1,Sri Lanka,South Africa,P Nissanka,MDKJ Perera,K Rabada,0,,,,,,,
2,1,0.2,Sri Lanka,South Africa,P Nissanka,MDKJ Perera,K Rabada,0,,,,,,,
